Tweet,Image_Url,Image_Name,Cooking/Baking Event,Edible or not,Output Quality,Tweet_id
#cookingfail supposed to be fried wontons. Need to stick to grilling and baking. https://t.co/6hcmo5lPM2,http://pbs.twimg.com/media/CuIBCltVUAMYWrZ.jpg,CuIBCltVUAMYWrZ.jpg,yes,no,NA,784190434784317440
True story. I'm thankful my husband can make them. #cookie #cookingfail #cooking https://t.co/RN2laimty4,http://pbs.twimg.com/media/CtfvslIUsAUacK9.jpg,CtfvslIUsAUacK9.jpg,yes,no,NA,783294351799492608
"You've heard of the girl who was on fire. Now, get ready for me, the girl who set everything else on fire. #cookingfail #hungergames https://t.co/4AgEwXcKWz",http://pbs.twimg.com/media/CtOFBF6VUAAgsRQ.jpg,CtOFBF6VUAAgsRQ.jpg,yes,no,NA,780113590103646209
"Don't burn the cheese ... it'll come back to haunt you 3,000 years later: https://t.co/9UoiITOgRz #CookingFail https://t.co/C8kVxDiCEL",http://pbs.twimg.com/media/Cs4oPrcWEAAvt4N.jpg,Cs4oPrcWEAAvt4N.jpg,yes,no,NA,778604066171650048
#Tips; Grab your can of #barkeepersfriend for those #cookingfail moments. This is a #WOW #BeforeandAfter #cooking #bestfriend #Tuesday https://t.co/rfl4r5Rubw,http://pbs.twimg.com/media/Cszxn6_WEAAodvX.jpg,Cszxn6_WEAAodvX.jpg,yes,no,NA,778262506003243008
Which eejit accidentally sprayed her chicken with surface cleaner and not fry light? #ThisEejit #Cookingfail https://t.co/irm5NkHIMh,http://pbs.twimg.com/media/Cselr2JWYAAoG-t.jpg,Cselr2JWYAAoG-t.jpg,yes,no,NA,776771672120647680
I know that I shouldn't laugh... But some people honestly should not reproduce  #fail #cookingfail #shesateen https://t.co/My7m0NLg9A,http://pbs.twimg.com/media/CsSBZHKWAAMhybW.jpg,CsSBZHKWAAMhybW.jpg,yes,no,NA,775887310101549056
I pity the fool who did this to my pan  #cookingfail https://t.co/UWNJtOkXxu,http://pbs.twimg.com/tweet_video_thumb/CsM5NsgUkAAsI8q.jpg,CsM5NsgUkAAsI8q.jpg,yes,no,NA,775526483401990144
Advanced Cooking techniques #lvl999 #HRMProblems #CulinaryProblems #CookingFail https://t.co/3piQuVYIcM,http://pbs.twimg.com/media/CsEVZepVMAAw6oE.jpg,CsEVZepVMAAw6oE.jpg,yes,no,NA,774924342392070148
When your spaghetti squash is a little TOO soft.  #cookingfail #sololiving https://t.co/mSJUk1X2bI,http://pbs.twimg.com/media/Cr7dsQRUEAALRN6.jpg,Cr7dsQRUEAALRN6.jpg,yes,no,NA,774300039531331584
"Hahahha, im dying!!! #cookingfail https://t.co/F0eYNYKP5i",http://pbs.twimg.com/ext_tw_video_thumb/772854617004711936/pu/img/PzSNiKeai9E55QRT.jpg,PzSNiKeai9E55QRT.jpg,yes,no,NA,772854685577469952
"#Tips; Use #barkeepersfriend for those #cookingfail moments. It will remove the worst burnt on food, we promise. https://t.co/J7zUjrpHX4",http://pbs.twimg.com/media/CrI-BNAUsAA7A3W.jpg,CrI-BNAUsAA7A3W.jpg,yes,no,NA,770746679649705984
Who did this? #CookingFail  https://t.co/44YWM4WrZl,http://pbs.twimg.com/media/CqzektuWAAEzyLD.jpg,CqzektuWAAEzyLD.jpg,yes,no,NA,769234362428710912
"The slow cooker exploded so was forced to use a paella dish to cook a casserole
#angrydomesticgoddess
#cookingfail https://t.co/IE2meznadz",http://pbs.twimg.com/media/Cqbp_uZVYAAFy1r.jpg,Cqbp_uZVYAAFy1r.jpg,yes,no,NA,767558123066306560
This is what happens when you forget about that last waffle you put in to cook. #CookingFail #BreakfaastFail https://t.co/PF6GNfHfbS,http://pbs.twimg.com/media/CqTve1eWYAAgGDB.jpg,CqTve1eWYAAgGDB.jpg,yes,no,NA,767001167872266240
#cookingfail when eggs get beaten...on the floor! #brokenegg #FoodieFriday #FridayNightDinner https://t.co/CCecD0BSDd,http://pbs.twimg.com/media/CqQWsg8WEAA6pca.jpg,CqQWsg8WEAA6pca.jpg,yes,no,NA,766762841441435648
#Tennis rackets have multiple uses to this guy. #CookingFail https://t.co/QaQUDvuVqZ,http://pbs.twimg.com/media/Cp1CPCgXEAE9qRU.jpg,Cp1CPCgXEAE9qRU.jpg,yes,no,NA,764840341052743681
I don't think this is what they meant by put the #duck in the #oven. #CookingFail https://t.co/pX8XIbRpFi,http://pbs.twimg.com/tweet_video_thumb/CpBkr33WgAA7HXu.jpg,CpBkr33WgAA7HXu.jpg,yes,no,NA,761219044842303488
My Shahi curry sauce has been reducing for 5 hours. Maybe I'll try 4 next time. #cookingfail.  On to plan B.... https://t.co/qqG8kjavDd,http://pbs.twimg.com/media/Cou2v3BVYAAOjsg.jpg,Cou2v3BVYAAOjsg.jpg,yes,no,NA,759901990402990080
#Tips; #Barkeepersfriend will remove burnt food from stainless steel cookware. #cookingfail #moments. #BKF https://t.co/xDS027ajlr,http://pbs.twimg.com/media/CnvTIN0UMAAJAmf.jpg,CnvTIN0UMAAJAmf.jpg,yes,no,NA,755429505980698624
Nooooooo  #cookingfail https://t.co/M57rQ1Zn7m,http://pbs.twimg.com/media/Cm4repoUcAAat7K.jpg,Cm4repoUcAAat7K.jpg,yes,no,NA,751586001089273856
This was supposed to be a piece of toast #cookingfail #notreallycooking #overdidit https://t.co/hkCIvwPrfQ,http://pbs.twimg.com/media/CmiR8EGUcAAtWGn.jpg,CmiR8EGUcAAtWGn.jpg,yes,no,NA,750009809546649600
Apparently you shouldn't broil eggplant on parchment paper. It smells like a campfire in my house #cookingfail https://t.co/nis0M4Vz0k,http://pbs.twimg.com/media/CmKlelfWEAAjdQ2.jpg,CmKlelfWEAAjdQ2.jpg,yes,no,NA,748342440554291208
Creme brûlée isn't going well. It was doomed from the beginning. #cookingfail https://t.co/PYCnSHkLnb,http://pbs.twimg.com/tweet_video_thumb/CmJy4IHWIAAemhU.jpg,CmJy4IHWIAAemhU.jpg,yes,no,NA,748286808979554306
TIL not to over tighten canning jars. Looks cool now but mess in the circulator was a bitch #cookingfail http://t.co/hr8pMN19Ax,http://pbs.twimg.com/media/B356Mo1CYAE_x8T.jpg,B356Mo1CYAE_x8T.jpg,yes,no,NA,540003370874839040
I couldn't find my French bread recipe and tried a new one. Total disaster! #fail #cookingfail #frenchbreadfail http://t.co/EOFH1Q4vVm,http://pbs.twimg.com/media/B345oqiIAAAtq4A.jpg,B345oqiIAAAtq4A.jpg,yes,no,NA,539932389670002688
Help: I've cut myself (with a cheese grater) #cookingfail http://t.co/hQeh697XBh,http://pbs.twimg.com/media/B3kOQrzCQAAFlqO.jpg,B3kOQrzCQAAFlqO.jpg,yes,no,NA,538477318612594688
So we forgot the chicken was in the oven when I was heating it to cook something else...#CookingFail @bmasters4e http://t.co/vjMBMeGWvp,http://pbs.twimg.com/media/B2ruGdGCIAEwn5I.jpg,B2ruGdGCIAEwn5I.jpg,yes,no,NA,534501305952514050
"Apparently, youngest daughter says the original plan for this was 'biscuits' #ofcourse #cookingfail #shesatryer http://t.co/MgEKW1axuh",http://pbs.twimg.com/media/B2lI2yQIEAEVW3W.jpg,B2lI2yQIEAEVW3W.jpg,yes,no,NA,534038137140686848
"Such a shame, this melty colander was due to retire tomorrow! #fail #cookingfail http://t.co/XUW5NvXmpb",http://pbs.twimg.com/media/B2BQhLYCYAA5xra.jpg,B2BQhLYCYAA5xra.jpg,yes,no,NA,531513298710446081
"So, yeah, I set an oven mitt on fire when I was making dinner tonight #fail #cookingfail #fire #imdumb http://t.co/Jj0aSJr6AI",http://pbs.twimg.com/media/B1vMF0WCQAArq7J.jpg,B1vMF0WCQAArq7J.jpg,yes,no,NA,530241818034569217
I forgot the potatoes! Lol that's cause it was flying around my room. #cookingfail http://t.co/4YoLvVBSfn,http://pbs.twimg.com/media/B1pTeyTCAAExocx.jpg,B1pTeyTCAAExocx.jpg,yes,no,NA,529827699745759232
Apparently candy apples aren't as easy to make as everyone says they are #candyapples #cookingfail #burntpot http://t.co/cbdUOEg0tU,http://pbs.twimg.com/media/B1EKyboIQAAbhhN.jpg,B1EKyboIQAAbhhN.jpg,yes,no,NA,527214499871617024
"Yeaaa... So this actually happened @peaks71  #CookingFail 
Leave it to the pro  http://t.co/qmTD3xTOPA",http://pbs.twimg.com/media/B1Bdo2BCIAE-kKL.jpg,B1Bdo2BCIAE-kKL.jpg,yes,no,NA,527024123474878464
Ah yes the lovely smell of burnt potholder with dinner  #cookingfail http://t.co/0L7YhfFufJ,http://pbs.twimg.com/media/B0f6NHCIcAATESi.jpg,B0f6NHCIcAATESi.jpg,yes,no,NA,524662994916368384
Someone burnt popcorn = 2 firetrucks and evacuation #cookingfail http://t.co/gRwuwLMbLd,http://pbs.twimg.com/media/BzkmJQpCQAAQRsC.jpg,BzkmJQpCQAAQRsC.jpg,yes,no,NA,520489188760625152
My face when dinner is a bust. I then realized I looked like Puss in boots #Meow #cookingfail via Instagram #ATPG http://t.co/RN0HKeYlel,http://pbs.twimg.com/media/Bzjjp4iCIAAnQ-k.jpg,Bzjjp4iCIAAnQ-k.jpg,yes,no,NA,520416070453456897
This is not how it's done. #cookingfail http://t.co/3eUS7DOGFO,http://pbs.twimg.com/media/BzgQzv-IcAAwFCe.jpg,BzgQzv-IcAAwFCe.jpg,yes,no,NA,520184238688464896
Pulled @NaDave007 and burned the pasta! #CookingFail http://t.co/UrCLZsT45h,http://pbs.twimg.com/media/BybcHCLCcAAKDgo.jpg,BybcHCLCcAAKDgo.jpg,yes,no,NA,515341221288366080
tried making my own pizza... should not have bothered. #CookingFail http://t.co/cyk068KgMC,http://pbs.twimg.com/media/ByZZqWWCcAANoXS.jpg,ByZZqWWCcAANoXS.jpg,yes,no,NA,515197793561243648
Tried to make brownies for life group tonight. Turned out to be more like chocolate soup. I give up. #cookingfail http://t.co/73MsdAqhvF,http://pbs.twimg.com/media/ByQFOtbCYAA5TvR.jpg,ByQFOtbCYAA5TvR.jpg,yes,no,NA,514542008418193408
One of the 2 blood absorbers I just slow-cooked for 12 hours. I am truly hopeless!! #idiot #cookingfail http://t.co/qNl5KjdiuU,http://pbs.twimg.com/media/ByN-5wsCIAIaKxZ.jpg,ByN-5wsCIAIaKxZ.jpg,yes,no,NA,514394316773404672
Tried rewarming last night dinner and forgot about it! #CookingFail http://t.co/szj9u84Ahj,http://pbs.twimg.com/media/BxK0WPwCMAAgrPx.jpg,BxK0WPwCMAAgrPx.jpg,yes,no,NA,509668003899006977
It's nice to have friends to support you... #cookingfail #friendfail http://t.co/S6VFim82uj,http://pbs.twimg.com/media/BusYgR3CAAAkCPQ.jpg,BusYgR3CAAAkCPQ.jpg,yes,no,NA,498519127342862336
Epic #cookingfail Guess the floor needed to be washed anyway! http://t.co/hgfxtD3rUc,http://pbs.twimg.com/media/BuctobnIcAA99SM.jpg,BuctobnIcAA99SM.jpg,yes,no,NA,497416456699924480
My uncooked cookies look like little balls of dog poo  #cookingfail http://t.co/eW41vV2tLT,http://pbs.twimg.com/media/BuIihUYCQAA0-7p.jpg,BuIihUYCQAA0-7p.jpg,yes,no,NA,495996870079307776
@kellynhoffert hot pans melt plastic #cookingfail http://t.co/9oJBVxpoHT,http://pbs.twimg.com/media/BuENnqvCQAEr-Qf.jpg,BuENnqvCQAEr-Qf.jpg,yes,no,NA,495692410027266048
Third degree burn after baking salmon. Picture is not for the faint hearted. #cookingfail #ouch http://t.co/24CpbJiB3g,http://pbs.twimg.com/media/BtcDZugCUAIBrHl.jpg,BtcDZugCUAIBrHl.jpg,yes,no,NA,492866425384488960
"It's hot, but is it hot enough to fry an egg on the pavement? Not quite - even on granite. #UKsummertime #cookingfail http://t.co/2tIuU4MJ0a",http://pbs.twimg.com/media/BtZT3TfCEAEv1fx.jpg,BtZT3TfCEAEv1fx.jpg,yes,no,NA,492673502382940160
@askshrivasta #cookingfail at aunt Angie's dying of laughter http://t.co/hno9MkvqKm,http://pbs.twimg.com/media/BsZTf-eCAAA7uD1.jpg,BsZTf-eCAAA7uD1.jpg,yes,no,NA,488169483086073857
@Cathy_Chandler Sooo.... Which one of you set off the fire alarm this time? ;O #BatB #CookingFail http://t.co/0LtNCng2hG,http://pbs.twimg.com/media/BsQjrrOCYAEDEx1.jpg,BsQjrrOCYAEDEx1.jpg,yes,no,NA,487553894445113344
"#cookingfail *Fudge should stay in the pot, no? http://t.co/4oseUxVC1d",http://pbs.twimg.com/media/Br54kahCYAA5-jh.jpg,Br54kahCYAA5-jh.jpg,yes,no,NA,485958377768775681
Hubby put the slow cooker lid in the oven. So sad!! #cooking #fail #cookingfail http://t.co/tyIphCzKTl,http://pbs.twimg.com/media/Bq0h0eMIUAEhrvY.jpg,Bq0h0eMIUAEhrvY.jpg,yes,no,NA,481077920698748928
#massagewhat?! #massagethekale #kalesalad #thisiswhyidontcook #cookingfail #oliveoil #dinner http://t.co/gdK9CFqHH8,http://pbs.twimg.com/media/BqTCCHZCMAExW6H.jpg,BqTCCHZCMAExW6H.jpg,yes,no,NA,478720802443902978
Who burns quinoa? Me! #cookingfail lol note to self don't get on a conference call while cooking! #TheKitchen http://t.co/HwTOOwIBrn,http://pbs.twimg.com/media/Bp-PDn4CIAA2CE_.jpg,Bp-PDn4CIAA2CE_.jpg,yes,no,NA,477257380250406913
Thanks guy at Kroger for selling me A FRUIT!!! So.. Pizza it is.. #cookingfail #bummedout http://t.co/TCagm2k8jJ,http://pbs.twimg.com/media/Bpo-5HYIYAEdzSh.jpg,Bpo-5HYIYAEdzSh.jpg,yes,no,NA,475761862681067521
House still smells like walls need smearing with vegemite. #Breakfast #CookingFail #WhereWasHubby #BadMoth http://t.co/naQ7ctisoo,http://pbs.twimg.com/media/BpBpFhjCQAAaD0O.jpg,BpBpFhjCQAAaD0O.jpg,yes,no,NA,472993504923095040
"That, my friends, is what a burnt balsamic marinade looks like. :-( #cookingfail http://t.co/HlWtV8mj2w",http://pbs.twimg.com/media/BoxIivkCUAAI86G.jpg,BoxIivkCUAAI86G.jpg,yes,no,NA,471831823627345920
When you microwave insults your cooking! #cookingfail http://t.co/Yuo8lnvnDe,http://pbs.twimg.com/media/BoVUM_sCQAAo9Xe.jpg,BoVUM_sCQAAo9Xe.jpg,yes,no,NA,469874320576376832
Note to self: use a sieve instead of a strainer when cooking tapioca for sai mai lo. #cookingfail http://t.co/inltfmt3sq,http://pbs.twimg.com/media/BoIeT0uIYAI8k0Z.jpg,BoIeT0uIYAI8k0Z.jpg,yes,no,NA,468970638691299329
Combining #Nutella and a veggie steamer the Boiling Bad way! #cookingfail http://t.co/JGWF3tPw86,http://pbs.twimg.com/media/BoHWgvEIUAAYoRN.png,BoHWgvEIUAAYoRN.png,yes,no,NA,468891697460809731
Nailed it. #cookingfail http://t.co/gPDR9XY5kp,http://pbs.twimg.com/media/BnJMUvCIgAEznmN.jpg,BnJMUvCIgAEznmN.jpg,yes,no,NA,464517630771339264
Does this seem familiar? Leave the #cooking to the pros! #foodpanda / #hellofood #cookingfail http://t.co/RiYdXJHLVq,http://pbs.twimg.com/media/BnBo8vXCAAAClSh.jpg,BnBo8vXCAAAClSh.jpg,yes,no,NA,463986155445170176
Don't let a #cookingfail ruin your Thursday! Order with foodpanda / hellofood!! http://t.co/al3W7RtyhD,http://pbs.twimg.com/media/BmDWO9nIcAABGOe.jpg,BmDWO9nIcAABGOe.jpg,yes,no,NA,459602714671214592
"I couldn't find a plaster, so I went all Blue Peter and made my own! #cookingfail http://t.co/yNMPn2UqSv",http://pbs.twimg.com/media/BmAjjXCIQAEN9LS.jpg,BmAjjXCIQAEN9LS.jpg,yes,no,NA,459406252599422976
@TheCulinaryKid_: Now this is a #CookingFail http://t.co/NDfv0A7fql,http://pbs.twimg.com/media/Bl69y9tCUAAQGpV.jpg,Bl69y9tCUAAQGpV.jpg,yes,no,NA,459012895422951424
One of many failures of the day. #cookingfail http://t.co/kGvNALUN9z,http://pbs.twimg.com/media/Bkaz7u6IQAAYueW.jpg,Bkaz7u6IQAAYueW.jpg,yes,no,NA,452246651865169920
Now I remember why I rarely cook rice. Good grief. #cookingfail http://t.co/ABzTNXnpu2,http://pbs.twimg.com/media/Bj7frrPIcAAsAXD.jpg,Bj7frrPIcAAsAXD.jpg,yes,no,NA,450042955299323904
"I wanted crispy bacon, but ffs! #cookingfail http://t.co/FWiKHhMXp5",http://pbs.twimg.com/media/Bj7QELLIgAEYKlF.jpg,Bj7QELLIgAEYKlF.jpg,yes,no,NA,450025783604822016
#chef #LambingLive  #cooking #cookingfail #funny http://t.co/Us8hx8b6S8,http://pbs.twimg.com/media/BjpRYzKIUAAK76V.jpg,BjpRYzKIUAAK76V.jpg,yes,no,NA,448760599468834816
Second time baking muffins. From @BoilingBad to Boiling Worse! #cooking #cookingfail #muffins #boilingbad http://t.co/XNuhuuoI0u,http://pbs.twimg.com/media/Big082dCYAAs-Qa.png,Big082dCYAAs-Qa.png,yes,no,NA,443662783301705728
Well tonight I am :)  #fastcheapeasy #cookingfail http://t.co/jZurO2xGHG,http://pbs.twimg.com/media/BibxJsFCcAAeBks.jpg,BibxJsFCcAAeBks.jpg,yes,no,NA,443306762217615361
I really can't bake #cookingfail #kitchendistroyed http://t.co/z6C0P8xcIJ,http://pbs.twimg.com/media/BiUTZidIgAAXeZ_.jpg,BiUTZidIgAAXeZ_.jpg,yes,no,NA,442781467962523648
I'm not sure that's how my porridge should look #cookingfail http://t.co/dzBIMGhV7l,http://pbs.twimg.com/media/BiMpaSzCUAAu1yZ.jpg,BiMpaSzCUAAu1yZ.jpg,yes,no,NA,442242720292020224
"A watched pot never boils, sure, but neither will this one. #cookingfail #fb http://t.co/9ogwxWsdG0",http://pbs.twimg.com/media/BiAemMQCUAA2bsi.jpg,BiAemMQCUAA2bsi.jpg,yes,no,NA,441386405403443200
Now I know steak is expensive but who the hell microwaves it??!! #cookingfail http://t.co/31alBKsDbm,http://pbs.twimg.com/media/BhvrUkhIQAAFXaO.jpg,BhvrUkhIQAAFXaO.jpg,yes,no,NA,440204127399075840
I'm not saying my kitchen is filled with smoke but I'm also not saying it isn't. #CookingFail #VeggieBaconBurns http://t.co/MJt7wbqEyL,http://pbs.twimg.com/media/BgjMlHOCQAAFEig.jpg,BgjMlHOCQAAFEig.jpg,yes,no,NA,434822302484549632
This is why I don't cook! #cookingfail http://t.co/LPpTwuc0dq,http://pbs.twimg.com/media/BgNmEfACcAM1l3o.jpg,BgNmEfACcAM1l3o.jpg,yes,no,NA,433302216498085888
Ooops Did I do that? #cookingfail #iknowbetter http://t.co/6W89EWNnZh,http://pbs.twimg.com/media/BgE85BHIEAAA90q.jpg,BgE85BHIEAAA90q.jpg,yes,no,NA,432693989595447296
@BlahBethany: This is what happens when I try to cook recipes that @FuckYouScience makes look easy. #cookingfail http://t.co/RLmlnpddCP,http://pbs.twimg.com/media/BeTAkciIMAA3Ekg.jpg,BeTAkciIMAA3Ekg.jpg,yes,no,NA,424675997389451264
..... I just burnt water.... #cookingfail http://t.co/RIrKoHrMiB,http://pbs.twimg.com/media/Bd0sX_eIAAAsQO0.jpg,Bd0sX_eIAAAsQO0.jpg,yes,no,NA,422542731303735296
What happens when the husband (aka me) burns dinner. #cookingfail #takeout http://t.co/vU07bKi37q,http://pbs.twimg.com/media/BdLjFkwIEAANqTj.jpg,BdLjFkwIEAANqTj.jpg,yes,no,NA,419647400392024064
Think I'll let my mum stick to making rum sauce in future #cookingfail http://t.co/0kjzCXU9Wd,http://pbs.twimg.com/media/Bc_jD7gIEAIfCj2.jpg,Bc_jD7gIEAIfCj2.jpg,yes,no,NA,418802947192270850
A massive cooking disaster. No spag bowl for us. ;-( #cookingfail #fail http://t.co/htqNFHrA78,http://pbs.twimg.com/media/BcxhD2bCAAAXAHF.jpg,BcxhD2bCAAAXAHF.jpg,yes,no,NA,417815584370212866
IM DYING!! #cookingfail #slicedpinkyandthumb  LOL #getoutdahkitchenbishh http://t.co/bRWivgmpKy,http://pbs.twimg.com/media/Bbt9nM-CAAAjWLK.jpg,Bbt9nM-CAAAjWLK.jpg,yes,no,NA,413061903544356864
Mmmm pizza - http://t.co/anuOg4Kk6G #CookingFail #Fail http://t.co/bfhT6aXRLn,http://pbs.twimg.com/media/BbADRQKIcAAjATp.jpg,BbADRQKIcAAjATp.jpg,yes,no,NA,409831161138266112
How I crack eggs: #cookingfail http://t.co/3k5s3ThOCE,http://pbs.twimg.com/media/BamPzheIcAAYEtz.jpg,BamPzheIcAAYEtz.jpg,yes,no,NA,408015356725579776
Flip! #cookingfail http://t.co/Tq7OMHpQO9,http://pbs.twimg.com/media/BaLQRlZIAAAvP6z.jpg,BaLQRlZIAAAvP6z.jpg,yes,no,NA,406115917119389696
"This is how you half a spaghetti squash, right? ....The knife is really stuck you guys.... #cookingfail http://t.co/nH7nShCh9k",http://pbs.twimg.com/media/BZTQyEOCYAA29hH.jpg,BZTQyEOCYAA29hH.jpg,yes,no,NA,402175825539108864
"Watch out Gordon Ramsey, Charlie and @Kris_J_Day are in the kitchen #CookingFail http://t.co/6BdjcwgefE",http://pbs.twimg.com/media/BXXXjj-IUAA8-dl.jpg,BXXXjj-IUAA8-dl.jpg,yes,no,NA,393457548604768256
I see signs like this and wonder what archaeologist will think thousands of years from now if they find that pot I threw away after burning Rice Krispie treats. #deepthoughts (#not) #ancientmysteries #ricekrispietreats #cookingfail #icantcook https://t.co/w5Q0qv1C9B,http://pbs.twimg.com/media/EDaGGDEU8AAdPI8.jpg,EDaGGDEU8AAdPI8.jpg,yes,no,NA,1168268618284449792
The moment the lid of your frying pan decides to spontaneously explode! A loud poof and imploded. Scared the bejebus out of me ‍♀️. #cookingfail #crazylid #yikes https://t.co/CbZ5PzMcAA,http://pbs.twimg.com/media/EDIzZFYXUAAde4i.jpg,EDIzZFYXUAAde4i.jpg,yes,no,NA,1167051771107315713
PSA: Do NOT #microzest your food while distracted. Two days later and I still have a huge chunk of skin missing on my knuckle. #cooking #cookingfail #accident https://t.co/rbL0ictuTW,http://pbs.twimg.com/media/ECsZOq7UUAALc8r.jpg,ECsZOq7UUAALc8r.jpg,yes,no,NA,1165052720455155712
"Whoops #134: 

While making spaghetti, I made the sauce

I thought I put enough Italian seasoning, wife said it needed more... 

But I accidentally opened the whole thing and poured 90% of it in the sauce.

#cookingfail #whoops https://t.co/dLjQ9A4Fy9",http://pbs.twimg.com/tweet_video_thumb/EBGLRguUYAA6IwL.jpg,EBGLRguUYAA6IwL.jpg,yes,no,NA,1157859719014277122
"Out of all the things that could’ve gone wrong today, I did not prepare for the possibility of my microwave popcorn potentially burning my apartment to the ground. #cantcook #cookingfail #fail #FailFriday #Millennials #popmaster #popcorn @Boomchickapop #whatsthatsmell #holidays https://t.co/Kvcd5WQ9sc",http://pbs.twimg.com/tweet_video_thumb/EBCeKavXoAESdrz.jpg,EBCeKavXoAESdrz.jpg,yes,no,NA,1157599016332517376
I am about to make my first ever souffle! This could go one of two ways! #cooksoftwitter #souffle #cookingfail #CookingforKids https://t.co/MGqPz8Kjuc,http://pbs.twimg.com/media/EA5rM8jW4AIOsPx.jpg,EA5rM8jW4AIOsPx.jpg,yes,no,NA,1156980028820860929
Any guesses on the epic cooking fail? #cookingfail #EpicFail  https://t.co/6tw8A7nMCf,http://pbs.twimg.com/media/EAhU7PJWkAUfD8I.jpg,EAhU7PJWkAUfD8I.jpg,yes,no,NA,1155266693968605184
"Sous vide failure! Low water alarm went on overnight and unit stopped. Don’t know how long at that temp, but officially deemed unsafe. Teaches me to forget the ping pong balls, they really help to reduce evaporation #sousvide #cookingfail #mybad https://t.co/gDnOblWMV5 https://t.co/HeHM6YPuEQ",http://pbs.twimg.com/media/D_ocpMtXsAAxmST.jpg,D_ocpMtXsAAxmST.jpg,yes,no,NA,1151264150305366018
#cookingfail #fail #chiveon https://t.co/bJ4HMCmD2w,http://pbs.twimg.com/media/D_k12SiXYAA3hAb.jpg,D_k12SiXYAA3hAb.jpg,yes,no,NA,1151010396335169537
"This not so tasty Recipe for Disaster makes it quick and easy to put yourself and your family in danger. Take it with a pinch of salt...

#CookSafe #CookingFail #RateMyPlate https://t.co/An8fBIhcH3",http://pbs.twimg.com/ext_tw_video_thumb/1149642112981295107/pu/img/oh0XhaovE97B_efS.jpg,oh0XhaovE97B_efS.jpg,yes,no,NA,1149642297044131846
"I set the “timer” on it for 20 minutes and walked away Thankfully, I went back into the kitchen for something else and noticed it was actually on &amp; smoking #adhd #adhdis #adhteaz #adhdmemes #cooking #cookingfail #neurodiversity #adhdproblems #adhda… https://t.co/2JqdVDDAmw https://t.co/3e62OaHPy5",http://pbs.twimg.com/media/D8frPgJXYAUfLZI.jpg,D8frPgJXYAUfLZI.jpg,yes,no,NA,1137136083416887296
SOMETHING ABOUT PAULYY EP#03 - VEGAN CHOCOLATE CUPCAKE FAIL! #vx2tv #paulyyfitness #somethingaboutpaulyy #cookingfail #veganfood https://t.co/VjfFNsGR9H https://t.co/LORpy8gRz2,http://pbs.twimg.com/media/D7nh7BeWkAEgN2q.jpg,D7nh7BeWkAEgN2q.jpg,yes,no,NA,1133185414041407490
@TracyPereira20 i tried #cookingfail ended up @DennysDiner https://t.co/dycSkNEpRI,http://pbs.twimg.com/ext_tw_video_thumb/1131965587289022464/pu/img/04iy3pYpBP3C1zWq.jpg,04iy3pYpBP3C1zWq.jpg,yes,no,NA,1131965668029415424
When you thought you turned off the stove but actually turned to high...#singledadproblems #cookingfail https://t.co/VCis7RkZtD,http://pbs.twimg.com/media/D6tec9ZW0AIWgBb.jpg,D6tec9ZW0AIWgBb.jpg,yes,no,NA,1129099991119781888
My meatballs turned into meat slabs. #cookingfail https://t.co/AjtnB2eUE6,http://pbs.twimg.com/tweet_video_thumb/D6ZLwmhWwAANIWx.jpg,D6ZLwmhWwAANIWx.jpg,yes,no,NA,1127672061646786560
Summary of my culinary skills.  And I’m hosting dinner tonight.....  #warning #firedrill #DogsofTwitter #goldendoodle #culinary #cookingfail #toasted https://t.co/dbN8N8dJCm,http://pbs.twimg.com/ext_tw_video_thumb/1122149438485561344/pu/img/rR1liNQTAfLQKq1a.jpg,rR1liNQTAfLQKq1a.jpg,yes,no,NA,1122149495549177856
Tried to make zucchini chips ... #cookingfail https://t.co/k6eTwWCUWz,http://pbs.twimg.com/media/D49RUJpWsAApjiY.jpg,D49RUJpWsAApjiY.jpg,yes,no,NA,1121204302587076608
I tried to cook my husband @tylerqboggs dinner and this is how it turned out  #CookingFail https://t.co/M9Evmh1mgQ,http://pbs.twimg.com/media/D4zd_UhWkAECMGp.jpg,D4zd_UhWkAECMGp.jpg,yes,no,NA,1120514494004908039
i have had a very bad day would love a cuddle and a bottle of prosecco right now #killme #cookingfail #imSOupset https://t.co/aBMGeL3cbU,http://pbs.twimg.com/media/D304cbvWsAEABx-.jpg,D304cbvWsAEABx-.jpg,yes,no,NA,1116110414071455745
"Pro cooking tip from me to you: If you type 15 into your calculator app instead of your timer app, nothing will alert you when your food is done. Cheers. #dummy #cookingfail https://t.co/TZIv4tfv1J",http://pbs.twimg.com/media/D3lGOwwUcAAhTkq.jpg,D3lGOwwUcAAhTkq.jpg,yes,no,NA,1114999607652536320
"I just made the messiest damn sandwich and I’m ever-so-slightly mad  Well, more disappointed than anything else. I expected more from me  #cookingfail #SaturdayMorning https://t.co/3p86Vw4iiF",http://pbs.twimg.com/tweet_video_thumb/D2655zAW0AAoHNz.jpg,D2655zAW0AAoHNz.jpg,yes,no,NA,1112030566348742657
Note to self: Turkey Bacon cooks way faster than normal bacon... #charred #turkeybacon #cooking #cookingfail #failharder https://t.co/IR9GK1Zzf7,http://pbs.twimg.com/media/D21pUQjVYAUPTN9.jpg,D21pUQjVYAUPTN9.jpg,yes,no,NA,1111660486209073152
